CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
41.081.356/0001-84;01/05/2022;4;31/05/2022;1760;;;;;;;;;;;;;;;;58838595.39;55313386.31;5845602;946.239.349.001.181;0.00132185669469275;;0.010861;-0.004913;0.015774;
41.081.356/0001-84;01/06/2022;1;30/06/2022;2530;2514;6;;1;;;;;;;;4;5;;;58838595.39;55313386.31;5845602;946.239.349.001.181;0.00132185669469275;;0.010861;-0.004913;0.015774;
41.081.356/0001-84;01/07/2022;2;29/07/2022;3410;;;;;;;;;;;;;;;;57640114.03;53831862.23;5845602;92.089.509.737.406;0.0012738732631431;;0.002672;-0.014451;0.017123;
41.081.356/0001-84;01/08/2022;1;31/08/2022;4670;;;;;;;;;;;;;;;;55878333.44;53496731.84;5845602;915.162.062.692.602;0.00138420979101067;;0.007892;-0.006225;0.014117;
41.081.356/0001-84;01/09/2022;1;30/09/2022;5820;5807;7;;1;;1;;;;;;3;1;;;57073778.42;53134954.35;5845602;908.973.179.323.532;0.00125938548020979;;0.00198;-0.006762;0.008742;
41.081.356/0001-84;01/10/2022;1;31/10/2022;6210;;;;;;;;;;;;;;;;56571293.52;52994763.61;5845602;906.574.953.443.632;0.00119567322662881;;0.001763;-0.002638;0.004401;
41.081.356/0001-84;01/11/2022;1;30/11/2022;6163;;;;;;;;;;;;;;;;53945316.95;52643597.36;5845602;900.567.595.262.216;0.00119494702403825;;-8,00E-06;-0.006626;0.006618;
41.081.356/0001-84;01/12/2022;1;30/12/2022;6292;6278;7;;1;;1;;;;;;4;1;;;53915854.36;52808976.89;5845602;903.396.722.698.535;0.00131112102671906;;0.010914;0.003141;0.007773;
41.081.374/0001-66;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;;;;62804657.07;62722124.71;580000;108.141.594.327.586;0.000786258441148398;;0.013256;0.013256;;
41.081.374/0001-66;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;;;;61261038.59;61179951.13;580000;105.482.674.362.069;0.000731288913666054;;-0.024587;-0.024587;;
41.081.374/0001-66;01/03/2022;1;31/03/2022;1;;;;;;;;;;;;;1;;;84498791.29;84391796.15;8339175;101.199.214.730.474;0.000771408039287241;;-0.90406;-0.90406;;
41.081.374/0001-66;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;1;;;86351661.69;86247620.01;8339175;103.424.643.337.021;0.000721092248017048;;0.02199;0.02199;;
41.081.374/0001-66;01/05/2022;1;31/05/2022;1733;;;;;;;;;;;;;;;;179131696.5;176307659.98;17773297;991.980.609.900.346;0.000740080833781139;;-0.026363;-0.040866;0.014503;
41.081.374/0001-66;01/06/2022;1;30/06/2022;2072;2038;27;;;;;;;;1;;2;4;;;177945170.42;175108797.81;17773297;985.235.310.083.436;0.000801591249300348;;0.008322;-0.006799;0.015121;
41.081.374/0001-66;01/07/2022;2;29/07/2022;2435;;;;;;;;;;;;;;;;176367176.27;173529692.61;17773297;976.350.603.998.797;0.000798005101704536;;0.006208;-0.009017;0.015225;
41.081.374/0001-66;01/08/2022;1;31/08/2022;3247;;;;;;;;;;;;;;;;175420800.05;173099968.69;17773297;973.932.797.555.794;0.000877665207854984;;0.009815;-0.002476;0.012291;
41.081.374/0001-66;01/09/2022;1;30/09/2022;4068;4032;26;;;;1;;;;1;;3;5;;;174393787.49;172084682.2;17773297;968.220.371.268.201;0.000798836934482249;;0.006456;-0.005865;0.012321;
41.081.374/0001-66;01/10/2022;1;31/10/2022;4721;;;;;;;;;;;;;;;;174630308.65;172325473.01;17773297;969.575.161.040.746;0.000756943983507479;;0.013793;0.001399;0.012394;
41.081.374/0001-66;01/11/2022;1;31/10/2022;5287;;;;;;;;;;;;;;;;172335944.12;170030754.84;17773297;956.664.117.186.586;0.000760298512593488;;-0.000939;-0.013316;0.012377;
41.081.374/0001-66;01/12/2022;1;30/12/2022;5932;5894;30;;;;;;;;;;3;5;;;171789217.47;167913154.23;17773297;944.749.610.778.462;0.000839521719703449;;-0.010964;-0.012454;0.00149;
41.088.458/0001-21;01/01/2022;1;31/01/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;44225168.56;43268373.19;443750;97.506.193;0.001079;0;0.019343;0.004234;0.015109;0
41.088.458/0001-21;01/02/2022;1;25/02/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;44192989.46;43054850.29;443750;97.025.015;0.001089;0;0.001011;-0.004935;0.005946;0
41.088.458/0001-21;01/03/2022;1;31/03/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;44692584.91;42909820.56;443750;96.698.187;0.001087;0;0.02178;-0.003368;0.025148;0
41.088.458/0001-21;01/04/2022;1;29/04/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;44242716.8;42338552.35;443750;95.410.822;0.001098;0;0.005895;-0.013313;0.019208;0
41.088.458/0001-21;01/05/2022;1;31/05/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;42248747.89;40801530.54;443750;91.947.111;0.001124;0;-0.017399;-0.036303;0.018904;0
41.088.458/0001-21;01/06/2022;1;30/06/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;41306373.4;40517210.02;443750;91.306.389;0.001091;0;0.000213;-0.006968;0.007181;0
41.088.458/0001-21;01/07/2022;1;29/07/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;180125941.79;177892355.18;1880688;94.588.978;0.00026;0;0.046825;0.035951;0.010874;0
41.088.458/0001-21;01/08/2022;1;31/08/2022;2584;2550;33;0;0;0;0;0;0;0;0;0;1;0;0;0;181793629.79;177139726.86;1880688;9.418.879;0.000201;0;0.011771;-0.004231;0.016002;0
41.088.458/0001-21;01/09/2022;1;30/09/2022;2804;2771;32;0;0;0;0;0;0;0;0;0;1;0;0;0;183098345.31;177851339.91;1880688;94.567.169;0.000199;0;0.016179;0.003894;0.012285;0
41.088.458/0001-21;01/10/2022;1;31/10/2022;2865;2833;30;0;0;0;0;0;0;0;0;0;1;1;0;0;184832412.95;177787026.31;1880688;94.532.972;0.0002;0;0.019687;-0.000268;0.019955;0
41.088.458/0001-21;01/11/2022;1;30/11/2022;3198;3163;32;0;0;0;0;0;0;0;0;0;1;2;0;0;180440771.48;174765190.08;1880688;929.262;0.000203;0;-0.004604;-0.016997;0.012393;0
41.088.458/0001-21;01/12/2022;2;30/12/2022;3359;3325;28;0;0;0;0;0;0;0;0;0;2;4;0;0;193215863.8;174936153.33;1880688;93.017.105;0.00484;0;0.012248;0.000869;0.011379;0
41.088.534/0001-07;01/02/2022;3;25/02/2022;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4750300;4740826.32;47503;99.800.567;0.001998;0;-0.003988;-0.001994;-0.001994;0
41.088.534/0001-07;01/03/2022;2;31/03/2022;14;11;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23169349.86;23107422.21;231879;99.652.932;0.000517;0;0.000225;-0.001479;0.001704;0
41.088.534/0001-07;01/04/2022;1;29/04/2022;14;11;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23163112.22;23099599.85;231879;99.619.197;0.001884;0;-0.001888;-0.000339;-0.001549;0
41.088.534/0001-07;01/05/2022;1;31/05/2022;14;11;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23163112.22;23099599.85;231879;99.619.197;0.001884;0;-0.001888;-0.000339;-0.001549;0
41.088.534/0001-07;01/06/2022;1;30/06/2022;14;11;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23095671.25;23032223.81;231879;99.328.632;0.001886;0;-0.003055;-0.001571;-0.001484;0
41.088.534/0001-07;01/07/2022;1;29/07/2022;17;14;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23059044.54;22995657.5;231879;99.170.936;0.001887;0;-0.003089;-0.001588;-0.001501;0
41.088.534/0001-07;01/08/2022;1;31/08/2022;17;14;0;0;0;0;1;0;0;0;0;0;0;2;0;0;23023986.16;22960660.06;231879;99.020.006;0.001887;0;-0.002957;-0.001522;-0.001435;0
41.088.534/0001-07;01/09/2022;1;29/09/2022;17;14;0;0;0;0;1;0;0;0;0;0;0;2;0;0;22989956.29;22926688.52;231879;98.873.501;0.001887;0;-0.002872;-0.00148;-0.001392;0
41.088.534/0001-07;01/10/2022;1;31/10/2022;17;14;0;0;0;0;1;0;0;0;0;0;0;2;0;0;22964444.34;22901233.19;231879;98.763.722;0.001887;0;-0.002133;-0.00111;-0.001023;0
41.088.534/0001-07;01/11/2022;1;30/11/2022;18;15;0;0;0;0;1;0;0;0;0;0;0;2;0;0;27180744.13;27117575.41;274379;98.832.547;0.001592;0;-0.000424;0.000697;-0.001121;0
41.088.534/0001-07;01/12/2022;1;30/12/2022;18;15;0;0;0;0;1;0;0;0;0;0;0;2;0;0;27158309.26;27076613.3;274379;98.683.257;0.001854;0;-0.002516;-0.001511;-0.001005;0
41.114.606/0001-35;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;;;;17816963.67;16971381.96;150000;1.131.425.464;0.00132;0;-0.000534;-0.000534;0;
41.114.606/0001-35;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;;;;17590969.04;16960219.03;150000;113.068.126.866.667;0.001263;0;-0.000658;-0.000658;0;
41.114.606/0001-35;01/03/2022;1;31/03/2022;1;;1;;;;;;;;;;;;;;17401418.01;16939775.47;150000;112.931.836.466.667;0.001264;0;-0.001205;-0.001205;0;
41.114.606/0001-35;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;;;;17560765.35;16910876.34;150000;1.127.391.756;0.001944;0;-0.001705;-0.001705;0;
41.114.606/0001-35;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;;;;17261049.22;16879595.97;150000;1.125.306.398;0.001888;0;-0.00185;-0.00185;0;
41.114.606/0001-35;01/06/2022;1;30/06/2022;1;;1;;;;;;;;;;;;;;17154687.78;16847068;150000;112.313.786.666.667;0.001951;0;-0.001927;-0.001927;0;
41.114.606/0001-35;01/07/2022;1;31/07/2022;1;;;;;;;;;;;;;;;;17139082.76;16819020.84;150000;1.121.268.056;0.001961;0;-0.001665;-0.001665;0;
41.114.606/0001-35;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;;;;17019980.73;16791001.91;150000;111.940.012.733.333;0.001964;0;-0.001666;-0.001666;0;
41.114.606/0001-35;01/09/2022;1;30/09/2022;10;8;1;;;;;;;;1;;;;;;116097825.57;112745393.71;1110000;101.572.426.765.766;0.000874;0;-0.092617;-0.092617;0;
41.114.606/0001-35;01/10/2022;1;31/10/2022;10;;;;;;;;;;;;;;;;115594221.05;113626194.39;1110000;102.365.940.891.892;0.000869;0;0.007813;0.007813;0;
41.114.606/0001-35;01/11/2022;1;30/11/2022;10;;;;;;;;;;;;;;;;117820656.59;114502913.31;1110000;103.155.777.756.757;0.000859;0;0.007716;0.007716;0;
41.114.606/0001-35;01/12/2022;1;30/12/2022;10;8;1;;;;;;;;1;;;;;;120538613.08;114586159.71;1110000;103.230.774.513.514;0.000874;0;0.023023;0.000727;0.022296;
41.199.975/0001-78;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;;;;50164908.45;50060931.88;500000;10.012.186.376;0.00025;0;0.00149578;0.00149578;0;0
41.199.975/0001-78;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;;;;50992035.88;50210449.61;500000;10.042.089.922;0.000226;0;0.00298671;0.00298671;0;0
41.199.975/0001-78;01/03/2022;1;31/03/2022;1;;;1;;;;;;;;;;;;;51183159.9;50412369.39;500000;10.082.473.878;0.000261;0;0.00402147;0.00402147;0;0
41.199.975/0001-78;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;;;;51433338.86;50618411.08;500000;10.123.682.216;0.000286;0;0.00408713;0.00408713;0;0
41.199.975/0001-78;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;;;;52724546.87;51015902.06;500000;10.203.180.412;0.000451;0;0.0078527;0.0078527;0;0
41.199.975/0001-78;01/06/2022;1;30/06/2022;1;;1;;;;;;;;;;;;;;55567913.37;49973556.86;500000;9.994.711.372;0.00046;0;0.00461768;-0.02043177;0.02504945;0
41.199.975/0001-78;01/07/2022;1;29/07/2022;1;;;;;;;;;;;;;;;;53608242.55;50182095.32;500000;10.036.419.064;0.000458;0;0.00417298;0.00417298;0;0
41.199.975/0001-78;01/08/2022;2;31/08/2022;1;;;;;;;;;;;;;;;;57002265.91;50347002.32;500000;10.069.400.464;0.000457;0;0.00328617;0.00328617;0;0
41.199.975/0001-78;01/09/2022;2;30/09/2022;1;;;;;;;;;;;;;1;;;55960818.25;50406472.97;500000;10.081.294.594;0.000456;0;0.00118122;0.00118122;0;0
41.199.975/0001-78;01/10/2022;2;31/10/2022;1;;;;;;;;;;;;;;;;55153772.21;50487319.4;500000;1.009.746.388;0.000456;0;0.00160389;0.00160389;0;0
41.199.975/0001-78;01/11/2022;1;30/11/2022;1;;;;;;;;;;;;;;;;55704390.09;50597189.31;500000;10.119.437.862;0.000455;0;0.00217619;0.00217619;0;0
41.199.975/0001-78;01/12/2022;1;30/12/2022;1;;1;;;;;;;;;;;;;;58916470.27;50556870.84;500000;10.111.374.168;0.000482;0;0.00198713;-0.00079685;0.00278398;0
41.199.986/0001-58;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;;;;5272254.75;5227596.86;10000;522.759.686;0.002869;0;-0.0070374;-0.0070374;0;0
41.199.986/0001-58;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;;;;5236389.5;5189270.44;10000;518.927.044;0.002891;0;-0.00733156;-0.00733156;0;0
41.199.986/0001-58;01/03/2022;1;31/03/2022;1;;;;;;;;;;;;;1;;;5205630.73;5155661.9;10000;51.556.619;0.002909;0;-0.00647654;-0.00647654;0;0
41.199.986/0001-58;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;;;;5174178.14;5121748.15;10000;512.174.815;0.002929;0;-0.00657796;-0.00657796;0;0
41.199.986/0001-58;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;;;;5141700.92;5086421.16;10000;508.642.116;0.002949;0;-0.00689745;-0.00689745;0;0
41.199.986/0001-58;01/06/2022;1;30/06/2022;1;0;0;;;;;;;;;;;1;;;5122881.21;5064881.21;10000;506.488.121;0.002962;0;-0.00423479;-0.00423479;0;0
41.199.986/0001-58;01/07/2022;1;29/07/2022;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0
41.218.352/0001-03;01/05/2022;1;31/05/2022;676;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;40342117.56;40328658.69;4165891;968.068.024.103.367;0.000270504657341977;3,00E+07;-0.031932;-0.031932;0;0
41.218.352/0001-03;01/06/2022;1;30/06/2022;772;767;3;1;0;0;0;0;0;0;0;0;0;1;0;0;40526482.14;40504953.76;4165891;97.229.989.358.819;0.00037032507403608;4,11E+08;0.004371;0.004371;0;0
41.218.352/0001-03;01/07/2022;2;29/07/2022;850;845;3;1;0;0;0;0;0;0;0;0;0;1;0;0;40725872.09;40554865.03;4165891;973.497.987.105.279;0.000369869311336727;4,11E+09;0.001232;0.001232;0;0
41.218.352/0001-03;01/08/2022;1;31/08/2022;953;948;3;1;0;0;0;0;0;0;0;0;0;1;0;0;40684680.77;40617193.5;4165891;974.994.148.910.761;0.000369301734252023;4,10E+09;0.001537;0.001537;0;0
41.218.352/0001-03;01/09/2022;1;30/09/2022;1159;1153;3;1;0;0;0;0;0;0;0;0;0;2;0;0;41169594.76;41102758.76;4165891;986.649.884.982.588;0.000364939007806881;4,05E+09;0.011955;0.011955;0;0
41.218.352/0001-03;01/10/2022;1;31/10/2022;1578;1570;5;1;0;0;0;0;0;0;0;0;0;2;0;0;41024810.14;40957843.66;4165891;983.171.275.004.555;0.000366230217696964;4,07E+09;-0.003526;-0.003526;0;0
41.218.352/0001-03;01/11/2022;1;30/11/2022;1861;1854;4;1;0;0;0;0;0;0;0;0;0;2;0;0;41348896.12;41280009.05;4165891;990.904.684.015.977;0.000363372013359576;4,04E+09;0.007866;0.007866;0;0
41.218.352/0001-03;01/12/2022;3;30/12/2022;2094;2088;4;1;0;0;0;0;0;0;0;0;0;1;0;0;41223734.22;41126010.37;4165891;987.208.027.526.404;0.000364732680487334;4,05E+09;-0.003731;-0.003731;0;0
41.218.404/0001-33;01/01/2022;1;31/01/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;21770712.35;21729726.62;216684;100.283.023.296.598;0.000621268745625848;6,90E+09;0.001735;0.001735;0;0
41.218.404/0001-33;01/02/2022;1;25/02/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;21827807.19;21787311.25;216684;100.548.777.251.666;0.0006196267104781;6,88E+09;0.00265;0.00265;0;0
41.218.404/0001-33;01/03/2022;1;31/03/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;21868348.66;21824902.29;216684;1.007.222.604.807;0.000618559470306797;6,87E+09;0.001725;0.001725;0;0
41.218.404/0001-33;01/04/2022;1;29/04/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;30908818.61;30868234.61;216684;142.457.378.532.794;0.000437340422679897;4,86E+09;-0.00485;-0.00485;0;0
41.218.404/0001-33;01/05/2022;1;31/05/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;36220055.52;36177130.6;361140;100.174.809.215.263;0.000373163923619747;4,15E+09;-0.000589;-0.000589;0;0
41.218.404/0001-33;01/06/2022;1;30/06/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;36322568.13;36282230.83;361140;100.465.832.724.151;0.000372082964337394;4,13E+09;0.002905;0.002905;0;0
41.218.404/0001-33;01/07/2022;1;29/07/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;36387415.35;36346581.45;361140;100.644.020.186.077;0.000371424201711273;4,13E+08;0.001774;0.001774;0;0
41.218.404/0001-33;01/08/2022;1;31/08/2022;78;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;36464717.92;36419590.81;361140;100.846.183.779.144;0.000370679617748292;4,12E+09;0.002009;0.002009;0;0
41.218.404/0001-33;01/09/2022;1;30/09/2022;78;73;0;1;0;0;0;0;0;0;0;0;0;4;0;0;36518386.68;36476414.17;361140;101.003.528.188.514;0.000401877496282415;4,47E+09;0.00156;0.00156;0;0
41.218.404/0001-33;01/10/2022;1;31/10/2022;78;73;0;1;0;0;0;0;0;0;0;0;0;4;0;0;36534844.59;36418608.94;361140;100.843.464.972.033;0.000402515374053713;4,47E+09;-0.001585;-0.001585;0;0
41.218.404/0001-33;01/11/2022;1;30/11/2022;78;73;0;1;0;0;0;0;0;0;0;0;0;4;0;0;36446689.83;36337840.51;361140;100.619.816.442.377;0.000403410048430531;4,48E+09;-0.002218;-0.002218;0;0
41.218.404/0001-33;01/12/2022;1;30/12/2022;78;73;0;1;0;0;0;0;0;0;0;0;0;4;0;0;36398360.18;36282399.22;361140;100.466.298.997.619;0.000404026478820052;4,49E+09;-0.001526;-0.001526;0;0
41.219.028/0001-00;01/01/2022;2;31/01/2022;1;0;1;;;;;;;;;;;;;;78791437.29;78332111.75;65537.05;119.523.402;0.004365;6.4E-05;-0.00567039;-0.00567039;0;0
41.219.028/0001-00;01/02/2022;2;25/02/2022;1;0;1;;;;;;;;;;;;;;80300711.68;80195622.35;67712.05;1.184.362.641;0.000561;6.2E-05;-0.00909561;-0.00909561;0;0
41.219.028/0001-00;01/03/2022;1;31/03/2022;1;0;1;;;;;;;;;;;;;;81735158.16;81310951.81;69462.05;117.058.094;0.004404;6.1E-05;-0.00776932;-0.00776932;0;0
41.219.028/0001-00;01/04/2022;1;29/04/2022;1;0;1;;;;;;;;;;;;;;80839133.24;80660033.32;69462.05;116.121.009;0.001493;6.2E-05;-0.0080053;-0.0080053;0;0
41.219.028/0001-00;01/05/2022;1;31/05/2022;1;;1;;;;;;;;;;;;;;81432620.57;81243107.32;70162.05;1.157.935.199;0.001536;6.2E-05;-0.00519563;-0.00519563;0;0
41.219.028/0001-00;01/06/2022;1;30/06/2022;1;0;1;;;;;;;;;;;;;;82739726.7;82588593.88;70962.05;1.163.841.714;0.000976;6.1E-05;0.00252725;0.00252725;0;0
41.219.028/0001-00;01/07/2022;1;29/07/2022;1;;;;;;;;;;;;;;;1;82772689.4;82703517.69;71462.05;1.157.306.818;0.000549;6,00E-05;-0.00464081;-0.00464081;0;0
41.219.028/0001-00;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;;;1;82522148.56;82274794.88;71462.05;115.130.751;0.000927;6.1E-05;-0.0070122;-0.0070122;0;0
41.219.028/0001-00;01/09/2022;1;30/09/2022;1;;1;;;;;;;;;;;;;;83063602.05;82757942.45;71912.05;1.150.821.628;0.001289;6,00E-05;-0.00162199;-0.00162199;0;0
41.219.028/0001-00;01/10/2022;1;31/10/2022;1;;1;;;;;;;;;;;;;;81992194.19;81904248.11;72362.05;1.131.867.438;0.000568;6.1E-05;-0.01025497;-0.01025497;0;0
41.219.028/0001-00;01/11/2022;1;30/11/2022;1;;;;;;1;;;;;;;;;1;82186042.31;82094152.79;72862.05;1.126.706.602;0.000548;6.1E-05;-0.00365952;-0.00365952;0;0
41.219.028/0001-00;01/12/2022;1;30/12/2022;1;;1;;;;;;;;;;;;;;100251942.46;100151552.35;73762.05;1.357.765.305;0.000478;7,00E-05;0.20507442;0.20507442;0;0
41.219.454/0001-35;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;1;;;1261519.52;1234019.52;148.305.051.166.378;0.83208192188653;0.02228;0;-0.013865;-0.013865;0;0
41.219.454/0001-35;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;1;;;1244027.37;1216527.37;148.305.051.166.378;0.820287212358818;0.02261;0;-0.014174;-0.014174;0;0
41.219.454/0001-35;01/03/2022;1;31/03/2022;1;;;;;;;;;;;;;1;;;1220968.9;1193468.9;148.305.051.166.378;0.804739211924138;0.02304;0;-0.018954;-0.018954;0;0
41.219.454/0001-35;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;1;;;45195329.54;2167829.54;273.836.557.842.219;0.791650887332974;0.01269;0;-0.016264;-0.016264;0;0
41.219.454/0001-35;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;1;;;45169253.13;3141753.13;400.837.955.403.698;0.78379631660276;0.00875;0;-0.009921;-0.009921;0;0
41.219.454/0001-35;01/06/2022;1;30/06/2022;1;;;;;;;;;;;;;1;;;45138233.94;4110733.94;529.114.267.094.406;0.776908542378532;0.00669;0;-0.008788;-0.008788;0;0
41.219.454/0001-35;01/07/2022;1;29/07/2022;1;;;;;;;;;;;;;1;;;45106070.26;5080614.18;658.373.512.733.571;0.771691764892736;0.00541;0;-0.006714;-0.006714;0;0
41.219.454/0001-35;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;1;;;45073111.84;6047212.27;788.374.579.002.317;0.767048105185318;0.00455;0;-0.006018;-0.006018;0;0
41.219.454/0001-35;01/09/2022;1;30/09/2022;1;;;;;;;;;;;;;1;;;45038803.95;7016499.45;919.068.605.714.163;0.763435874794986;0.00392;0;-0.004709;-0.004709;0;0
41.219.454/0001-35;01/10/2022;1;31/10/2022;1;;;;;;;;;;;;;1;;;45007576.93;7980886.78;105.040.670.665.558;0.759790158367379;0.00345;0;-0.004775;-0.004775;0;0
41.219.454/0001-35;01/11/2022;1;30/11/2022;1;;;;;;;;;;;;;1;;;45000812.08;8973736.29;118.542.096.378.603;0.757008401584146;0.00306;0;-0.003661;-0.003661;0;0
41.219.454/0001-35;01/12/2022;1;30/12/2022;1;;;;;;;;;;;;;1;;;45001390.19;9973890.19;132.906.937.730.656;0.750441651903281;0.00276;0;-0.008674;-0.008674;0;0
41.224.330/0001-48;01/01/2022;2;31/01/2022;613;;;;;;;;;;;;;;;;29593779.46;29469727.92;301610;9.770.805.981;0.000441;0;0.02411805;0.02411805;0;0
41.224.330/0001-48;01/02/2022;2;25/02/2022;647;;;;;;;;;;;;;;;;29893292.98;29787520.09;301610;9.876.171.244;0.000436;0;0.01078368;0.01078368;0;0
41.224.330/0001-48;01/03/2022;2;31/03/2022;685;675;9;;;;;;;;;;1;;;;30293261.46;30170917.37;301610;10.003.288.144;0.000431;0;0.01287107;0.01287107;0;0
41.224.330/0001-48;01/04/2022;2;29/04/2022;794;;;;;;;;;;;;;;;;29443802.47;29315884.03;301610;9.719.798.425;0.000443;0;0.01143375;-0.02833965;0.0397734;0
41.224.330/0001-48;01/05/2022;1;31/05/2022;866;;;;;;;;;;;;;;;;29872319.03;29727038.95;301610;9.856.118.481;0.000437;0;0.01402499;0.01402499;0;0
41.224.330/0001-48;01/06/2022;1;30/06/2022;946;936;9;;;;;;;;;;;1;;;30296517.95;30142855.73;301610;9.993.984.195;0.000457;0;0.01398783;0.01398783;0;0
41.224.330/0001-48;01/07/2022;1;29/07/2022;1369;;;;;;;;;;;;;;;;29109204.43;29050576.57;301610;9.631.834.677;0.000516;0;0.01669509;-0.03623675;0.05293184;0
41.224.330/0001-48;01/08/2022;1;31/08/2022;1446;;;;;;;;;;;;;;;;89907855.39;29734178.65;301610;9.858.485.677;0.000504;0;0.02353145;0.02353145;0;0
41.224.330/0001-48;01/09/2022;1;30/09/2022;1560;1540;17;;;;;;;;;;;2;;1;94402277.72;31225067.15;301610;10.352.795.713;0.00048;0;0.05014056;0.05014056;0;0
41.224.330/0001-48;01/10/2022;1;31/10/2022;1755;;;;;;;;;;;;;;;;91389992.36;91119570.14;930114;9.796.602.367;0.000165;0;-0.01160975;-0.05372398;0.04211423;0
41.224.330/0001-48;01/11/2022;1;30/11/2022;1863;;;;;;;;;;;;;;;;92735773.85;92445067.83;930114;9.939.111.531;0.000162;0;0.01454679;0.01454679;0;0
41.224.330/0001-48;01/12/2022;1;30/12/2022;1932;1906;10;;1;;;;;;;;1;14;;;96685054.67;93809915.39;930114;10.085.851.346;0.000173;0;0.01476388;0.01476388;0;0
41.251.077/0001-11;01/01/2022;2;31/01/2022;4;3;0;;;;;;;;;;;1;;;8149683.39;8124130.18;80500;100.920.872;0.001846;0;0.00077908;-0.00943489;0.01021397;0
41.251.077/0001-11;01/02/2022;1;25/02/2022;6;3;0;;;;;;;;;;;3;;;12663351.41;12636168.07;125500;100.686.598;0.001249;0;0.00629925;-0.00232136;0.00862061;0
41.251.077/0001-11;01/03/2022;1;31/03/2022;7;3;0;;;;;;;;;;;4;;;13221587.43;13078538.26;130500;100.218.684;0.001095;0;0.0041921;-0.0046472;0.0088393;0
