CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
40.575.940/0001-23;2023-11-01;1;6393005.77;45884.28;5321580.61;0;1025540.88;228456290.25;215453141.55;0;215453141.55;0;0;0;0;0;0;0;1928923.09;0;0;0;0;0;0;0;0;0;0;;0;0;;11074225.61;0;0;1992579.3;1990849.72;0;1729.58;1384519.96;16401.39;0;0;0;0;76403335.48;0;0;671071.5;78475328.33
40.575.940/0001-23;2023-12-01;1;4040440.94;494133.11;2512206.62;0;1034101.21;242290304.11;233863150.86;0;233863150.86;0;0;0;0;0;0;0;656451.18;0;0;0;0;0;0;0;0;0;0;;0;0;;7770702.07;0;0;2201208.22;2201208.22;0;0;1454919.28;16360.79;469118.42;0;0;0;88202811.23;0;0;1429114.98;91572324.7
40.837.664/0001-24;2023-01-01;1;8055.63;8055.63;0;0;0;110000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110000;0;0;;0;0;;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;4484.43;9484.43
40.837.664/0001-24;2023-02-01;2;14169.59;14169.59;0;0;0;10057999.99;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;4500;9500
40.837.664/0001-24;2023-03-01;1;8774.55;8774.55;0;0;0;10057999.99;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;4500;9500
40.837.664/0001-24;2023-04-01;1;3183.51;3183.51;0;0;0;10057999.99;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;4500;9500
40.837.664/0001-24;2023-05-01;1;8045.05;8045.05;0;0;0;10057999.99;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;1699.65;6699.65
40.837.664/0001-24;2023-06-01;1;2454.01;2454.01;0;0;0;9289942.83;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;-768057.16;768057.16;768057.16;0;0;0;5000;0;0;0;0;0;0;0;2099.7;7099.7
40.837.664/0001-24;2023-07-01;1;7058.97;7058.97;0;0;0;9289942.83;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;-768057.16;768057.16;768057.16;0;0;0;5000;0;0;0;0;0;0;0;2499.75;7499.75
40.837.664/0001-24;2023-08-01;1;1467.93;1467.93;0;0;0;9289942.83;10057999.99;0;0;10057999.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;-768057.16;768057.16;768057.16;0;0;0;5000;0;0;0;0;0;0;0;2937.9;7937.9
40.837.664/0001-24;2023-09-01;1;6072.89;6072.89;0;0;0;18697000;18697000;0;0;18697000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;768057.16;768057.16;0;0;0;5000;0;0;0;0;0;0;0;3318.9;8318.9
40.837.664/0001-24;2023-10-01;1;481.85;481.85;0;0;0;18697000;18697000;0;0;18697000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;768838.21;768057.16;0;781.05;0;5295.04;0;0;0;0;0;0;0;4500;9795.04
40.837.664/0001-24;2023-11-01;1;86.81;86.81;0;0;0;18697000;18697000;0;0;18697000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;768457.21;768057.16;0;400.05;0;5295.04;0;0;0;0;0;0;0;4500;9795.04
40.837.664/0001-24;2023-12-01;1;595.77;595.77;0;0;0;18697000;18697000;0;0;18697000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;768057.16;768057.16;0;0;0;5295.04;0;0;0;0;0;0;0;4500;9795.04
40.886.241/0001-02;2023-01-01;1;1104606.52;819761.1;;;284845.42;217890900.01;197890900.01;11318641.91;162282258.1;24290000;;;;;;;;;;;;;;;20000000;;;;;;;;;;18342225.33;813546.93;;17528678.4;;26050.22;;;;;;;;23264855.76;23290905.98
40.886.241/0001-02;2023-02-01;1;908762.91;2478.26;;;906284.65;212512162.58;192512641.85;8429498.27;159793143.58;24290000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;864718.43;857005.53;;7712.9;902516.25;20185.31;;;;;;;;23071025.98;23993727.54
40.886.241/0001-02;2023-03-01;1;1719967.77;2446.51;;;1717521.26;258826210.79;238826690.06;8733926.15;205802763.91;24290000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;871605.53;857005.53;;14600;95675;48742.66;;11500000;;;;;;58584450.15;70228867.81
40.886.241/0001-02;2023-04-01;1;47173295.49;3135.45;;;47170160.04;259060630.47;239061109.74;8944213.81;205826895.93;24290000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;426.34;;;426.34;;62110.7;;11500000;;;;;;60485525.99;72047636.69
40.886.241/0001-02;2023-05-01;1;45083918.57;1561.88;;;45082356.69;260551712.3;240552191.57;9016635.27;207102556.3;24433000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;17580.56;;;17580.56;1494006.25;134797.64;;11500000;;;;;;13179574.54;26308378.43
40.886.241/0001-02;2023-06-01;1;32318709.87;1977.52;;;32316732.35;260665298.26;240665777.53;9106635.27;207126142.26;24433000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;24423.66;;;24423.66;1494006.25;133042.33;;;;;;;;12180279.15;13807327.73
40.886.241/0001-02;2023-07-01;1;31020287.82;1678.4;;;31018609.42;260880280.78;240880760.05;9151935.27;207295824.78;24433000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;12523.34;;;12523.34;1412515;132920.11;;;;;;;;11184800.55;12730235.66
40.886.241/0001-02;2023-08-01;1;26829970.22;1988;;;26827982.22;263197184.88;243197664.15;9151935.27;209612728.88;24433000;;;;;;;;;;;;;;;19999520.73;;;;;;;;;;10096.38;;;10096.38;1412515;145581.39;;;;;;;;9299432.29;10857528.68
40.886.241/0001-02;2023-09-01;1;21810911.73;905.2;0;0;21810006.53;296943442.95;276943922.22;0;276943922.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19999520.73;0;0;;0;0;;0;0;0;41086.09;0;0;41086.09;1343956.74;189809.46;0;18607199.6;0;0;0;0;0;7370363.13;27511328.93
40.886.241/0001-02;2023-10-01;1;17820761.81;0;0;0;17820761.81;360622416.2;276952895.47;0;276952895.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83669520.73;0;0;;0;0;;0;0;0;113952.05;0;0;113952.05;0;135932.59;0;14569718.58;0;0;0;0;0;7497286.81;22202937.98
40.886.241/0001-02;2023-11-01;2;10647207.6;0;0;0;10647207.6;360636101.7;276966580.97;0;276966580.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83669520.73;0;0;;0;0;;0;0;0;2075869.91;0;0;2075869.91;0;166298.63;0;7688437.66;0;0;0;0;0;6908566.86;14763303.15
40.886.241/0001-02;2023-12-01;1;5405441.58;0;0;0;5405441.58;360650030.14;276980509.41;0;276980509.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83669520.73;0;0;;0;0;;0;0;0;2150612.62;0;0;2150612.62;1799013.78;167344.75;0;0;0;0;0;0;0;9304470.21;11270828.74
40.886.521/0001-02;2023-01-01;1;437401.23;1000;;;436401.23;142428973.07;142428973.07;;142428973.07;;;;;;;;;;;;;;;;;;;;;;;;;;1448434.69;1110221.9;;338212.79;;119281.06;;49274676.7;;;;;;501410.04;49895367.8
40.886.521/0001-02;2023-02-01;1;698813.26;3430.54;;;695382.72;152214148.35;152214148.35;;152214148.35;;;;;;;;;;;;;;;;;;;;;;;;;;916119.06;308000;;608119.06;;98377.27;;53394688.12;;;;;;482182.86;53975248.25
40.886.521/0001-02;2023-03-01;1;2214280.64;533968.16;;;1680312.48;152624358.65;152624358.65;;152624358.65;;;;;;;;;;;;;;;;;;;;;;;;;;61620.25;;;61620.25;;120357.22;;52799613.25;;;;;;228527.65;53148498.12
40.886.521/0001-02;2023-04-01;1;2475455.9;537072.37;;;1938383.53;153193635.62;153193635.62;;153193635.62;;;;;;;;;;;;;;;;;;;;;;;;;;61450.01;;;61450.01;;98386.67;;52097166.86;;;;;;234641.79;52430195.32
40.886.521/0001-02;2023-05-01;1;2219684.79;543075.16;;;1676609.63;153414313.4;153414313.4;;153414313.4;;;;;;;;;;;;;;;;;;;;;;;;;;332006.07;259851.78;;72154.29;;115826.99;;51575996.34;;;;;;233424.8;51925248.13
40.886.521/0001-02;2023-06-01;1;1251658.82;589209.88;;;662448.94;155021442.09;155021442.09;;155021442.09;;;;;;;;;;;;;;;;;;;;;;;;;;70176.31;;;70176.31;;111605.65;;50887187.19;;;;;;238371.81;51237164.65
40.886.521/0001-02;2023-07-01;1;1197543.77;542732.55;;;654811.22;155109974.29;155109974.29;;155109974.29;;;;;;;;;;;;;;;;;;;;;;;;;;67537.23;;;67537.23;;113041.74;;51068555.16;;;;;;257629.62;51439226.52
40.886.521/0001-02;2023-08-01;1;1201957.42;549488.57;;;652468.85;155127257.35;155127257.35;;155127257.35;;;;;;;;;;;;;;;;;;;;;;;;;;65389.45;;;65389.45;;122179.75;;51118518.58;;;;;;253469.77;51494168.1
40.886.521/0001-02;2023-09-01;1;1204210.69;527571.03;;;676639.66;155169067.31;155169067.31;;155169067.31;;;;;;;;;;;;;;;;;;;;;;;;;;62810.24;;;62810.24;;108789.42;;51115327.36;;;;;;256922.41;51481039.19
40.886.521/0001-02;2023-10-01;1;1530105.85;731065.87;;;799039.98;155176171.43;155176171.43;;155176171.43;;;;;;;;;;;;;;;;;;;;;;;;;;60808.2;;;60808.2;;113087;;51225656.84;;;;;;260680.18;51599424.02
40.886.521/0001-02;2023-11-01;1;1270627.44;538951.7;;;731675.74;159514000;159514000;;159514000;;;;;;;;;;;;;;;;;;;;;;;;;;58303.11;;;58303.11;;108813.84;;51334207.47;;;;;;265572.66;51708593.97
40.886.521/0001-02;2023-12-01;1;1478776.2;544514.27;;;934261.93;159517552.06;159517552.06;;159517552.06;;;;;;;;;;;;;;;;;;;;;;;;;;56432.49;;;56432.49;;111166.8;;51450342.98;;;;;;303897.63;51865407.41
40.887.170/0001-54;2023-01-01;1;240275.38;1000;;;239275.38;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;569805.51;;;569805.51;;32000;;;;;;;;19480;51480
40.887.170/0001-54;2023-02-01;1;185495.41;635;;;184860.41;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;583169.17;;;583169.17;;32000;;;;;;;;3600;35600
40.887.170/0001-54;2023-03-01;1;159763.4;1000;;;158763.4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;574723.72;;;574723.72;;32000;;;;;;;;5670;37670
40.887.170/0001-54;2023-04-01;1;10827.3;960.88;;;9866.42;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;688723.72;;;688723.72;;39552.95;;;;;;;;7290;46842.95
40.887.170/0001-54;2023-05-01;1;309323.71;1000;;;308323.71;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;698175.07;;114000;584175.07;;33888.23;;;;;;;;198076.35;231964.58
40.887.170/0001-54;2023-06-01;1;237393.31;1000;;;236393.31;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;734956.93;;114000;620956.93;;33888.23;;;;;;;;9587.5;43475.73
40.887.170/0001-54;2023-07-01;1;205196.12;1000;;;204196.12;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;734659.32;;114000;620659.32;;33888.23;;;;;;;;11208.5;45096.73
40.887.170/0001-54;2023-08-01;1;58786.47;1000;;;57786.47;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;848401.17;;114000;734401.17;;33888.23;;;;;;;;12986.4;46874.63
40.887.170/0001-54;2023-09-01;1;555716.52;1000;;;554716.52;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;950787.35;;114000;836787.35;;33888.23;;;;;;;;14532.4;48420.63
40.887.170/0001-54;2023-10-01;1;483873.91;1000;;0;482873.91;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;0;;0;989305.83;;114000;875305.83;;33888.23;;;;;;;;16155.7;50043.93
40.887.170/0001-54;2023-11-01;1;453147.72;1000;;;452147.72;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;989023.21;;114000;875023.21;;33888.23;;;;;;;;17701.7;51589.93
40.887.170/0001-54;2023-12-01;1;382996.93;1000;;;381996.93;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;986823.05;;114000;872823.05;;33888.23;;;;;;;;11400;45288.23
40.944.707/0001-70;2023-01-01;2;1675429.23;1675234.84;0;0;194.39;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;108336.4;0;0;108336.4;0;22377.35;0;0;0;0;0;0;0;43858.13;66235.48
40.944.707/0001-70;2023-02-01;1;1368979.39;1368783.3;0;0;196.09;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;107058.58;0;0;107058.58;0;22377.35;0;0;0;0;0;0;0;32024.8;54402.15
40.944.707/0001-70;2023-03-01;1;1269246.78;1269048.56;0;0;198.22;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;105425.81;0;0;105425.81;0;22377.35;0;0;0;0;0;0;0;20191.46;42568.81
40.944.707/0001-70;2023-04-01;1;1299079.69;1298879.81;0;0;199.88;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;104147.98;0;0;104147.98;0;31721.29;0;0;0;0;0;0;0;20191.46;51912.75
40.944.707/0001-70;2023-05-01;1;1412316.54;297664.07;1114452.62;0;199.85;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;104147.98;0;0;104147.98;0;40110.39;0;0;0;0;0;0;0;20191.46;60301.85
40.944.707/0001-70;2023-06-01;1;1534366.3;410003;1124161.57;0;201.73;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;88315.76;0;0;88315.76;0;38175.78;0;0;0;0;0;0;0;72749.09;110924.87
40.944.707/0001-70;2023-07-01;1;1565423.29;431844.83;1133375.13;0;203.33;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;86329.98;0;0;86329.98;0;48126.87;0;0;0;0;0;0;0;82749.09;130875.96
40.944.707/0001-70;2023-08-01;1;1729866.29;585943.3;1143717.9;0;205.09;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;84154.98;0;0;84154.98;0;41745.24;0;0;0;0;0;0;0;72749.09;114494.33
40.944.707/0001-70;2023-09-01;1;1823257.12;670757.78;1152499.34;0;0;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;82263.68;0;0;82263.68;0;36290.14;0;0;0;0;0;0;0;72749.09;109039.23
40.944.707/0001-70;2023-10-01;1;1926732.22;765233.24;1161498.98;0;0;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;174789.81;0;0;174789.81;0;38099.47;0;0;0;0;0;0;0;20191.46;58290.93
40.944.707/0001-70;2023-11-01;1;1823426.31;651853.3;1171573.01;0;0;63404532.64;63404532.64;0;63404532.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;78386.52;0;0;78386.52;0;51826.61;0;0;0;0;0;0;0;20191.46;72018.07
40.944.707/0001-70;2023-12-01;1;1755243.66;575115.2;1180128.46;0;0;67509300;67509300;0;67509300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;226495.22;0;0;226495.22;0;52793.58;0;0;0;0;0;0;0;23390.88;76184.46
40.944.736/0001-32;2023-01-01;1;18269443.78;26888.17;0;0;18242555.61;2237927734.74;2237927734.74;0;2237927734.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;42523195.05;0;0;42523195.05;0;0;0;2298031815.9;0;0;0;0;0;22191.89;2298054007.79
40.944.736/0001-32;2023-02-01;1;18417539.05;78991.54;0;0;18338547.51;2098375783.31;2069881542.55;0;2069881542.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;28494240.76;12895616.83;12895616.83;0;0;0;0;0;2070057945.73;0;43216555.09;0;0;0;15623160.75;2128897661.57
40.944.736/0001-32;2023-03-01;1;11549436.25;47159.56;0;0;11502276.69;2219600893.07;2183378325.34;0;2183378325.34;0;0;0;0;0;0;0;0;0;0;7055843.91;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;39133020.52;39133020.52;0;0;0;0;0;2211401090.6;0;40487088.43;0;0;0;15623160.75;2267511339.78
40.944.736/0001-32;2023-04-01;1;11568892.41;58722.01;0;0;11510170.4;2219683751.85;2183378325.34;0;2183378325.34;0;0;0;0;0;0;0;0;0;0;7138702.69;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;39133020.52;39133020.52;0;0;0;0;0;2211401090.6;0;40487088.43;0;0;0;15623160.75;2267511339.78
40.944.736/0001-32;2023-05-01;1;11677978.74;62122.78;0;0;11615855.96;2219762089.81;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;7217041.02;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;79971639.55;79971639.55;0;0;0;15900.9;0;2252344422.23;0;39577266.21;0;0;0;15630160.75;2307567750.09
40.944.736/0001-32;2023-06-01;1;11745964.31;66958.84;0;0;11679005.47;2219832444.73;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;7287395.94;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;93514065.04;93511380.42;0;2684.62;0;27242.74;0;2265925046.44;0;39122355.1;0;0;0;15631661.74;2320706306.02
40.944.736/0001-32;2023-07-01;1;11837226.09;103137.29;0;0;11734088.8;2219918983.8;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;7373935.01;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;106787066.44;106784652.93;0;2413.51;0;36702.19;0;2279244024.79;0;38667443.99;0;0;0;15631661.74;2333579832.71
40.944.736/0001-32;2023-08-01;1;11165383.04;35985.98;0;0;11129397.06;2220693990.27;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;8148941.48;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;120279010.41;120276893.83;0;2116.58;0;47062.54;0;2292736265.69;0;38212532.88;0;0;0;15631661.74;2346627522.85
40.944.736/0001-32;2023-09-01;2;6957721.53;898.41;6956823.12;0;0;2224698188.9;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;12153140.11;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;133950225.81;133948367.43;0;1858.38;0;56071.54;0;2306453445.13;0;37757621.77;0;0;0;15631661.74;2359898800.18
40.944.736/0001-32;2023-10-01;1;6873298.14;24657.97;6848640.17;0;0;2224851002.43;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;12305953.64;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;147727883.82;147726296.5;0;1587.32;0;65530.99;0;2320231374.21;0;37302710.66;0;0;0;15633752.65;2373233368.51
40.944.736/0001-32;2023-11-01;1;4378180.73;23910.17;4354270.56;0;0;2227419655.72;2183378324.97;0;2183378324.97;0;0;0;0;0;0;0;0;0;0;14874606.93;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;161544439.45;161543110.23;0;1329.22;0;16882.39;0;2334048187.95;0;36847799.55;0;0;0;15654948.29;2386567818.18
40.944.736/0001-32;2023-12-01;1;1246404.04;1246404.04;0;0;0;2404797478.15;2357498737;0;2357498737;0;0;0;0;0;0;0;0;0;0;18132017.33;0;0;0;0;0;0;0;;0;0;;0;0;29166723.82;175063325.54;175042698.04;0;20627.5;0;16882.39;0;2521716263.21;0;36392888.44;0;0;0;15646070.56;2573772104.6
41.076.380/0001-25;2023-01-01;1;2099336.24;0;2099336.24;0;0;47052617.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;47052617.86;0;;0;0;0;17655.15;0;0;17655.15;603510.76;46391.36;0;0;0;0;0;0;0;48695.58;698597.7
41.076.380/0001-25;2023-02-01;1;2017108.36;0;2017108.36;0;0;47805135.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;47805135.53;0;;0;0;0;24774.97;0;0;24774.97;771765.31;45895.98;0;0;0;0;0;0;0;48665.5;866326.79
41.076.380/0001-25;2023-03-01;1;2614867.57;0;2614867.57;0;0;47692337.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;47692337.38;0;;0;0;0;20047.03;0;0;20047.03;657868.9;46320.71;0;0;0;0;0;0;0;49488.03;753677.64
41.076.380/0001-25;2023-04-01;1;4273133.41;0;4273133.41;0;0;46240998.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;46240998.75;0;;0;0;0;15809.48;0;0;15809.48;613715.39;46814.78;0;0;0;0;0;0;0;50533.26;711063.43
41.076.380/0001-25;2023-05-01;1;1539196;0;1539196;0;0;49604875.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;49604875.69;0;;0;0;0;15624.51;0;0;15624.51;610025.9;47019.2;0;0;0;0;0;0;0;40605.72;697650.82
41.076.380/0001-25;2023-06-01;1;1904805.83;0;1904805.83;0;0;49428999.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;49428999.2;0;;0;0;0;12972.47;0;0;12972.47;556357.79;47555.17;0;0;0;0;0;0;0;27391.69;631304.65
41.076.380/0001-25;2023-07-01;1;1108400.48;0;1108400.48;0;0;49455009.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;49455009.28;0;;0;0;0;10522.58;0;0;10522.58;682517.89;47766.36;0;0;0;0;0;0;0;27840.3;758124.55
41.076.380/0001-25;2023-08-01;1;916850.96;0;916850.96;0;0;49283822.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;49283822.83;0;;0;0;0;8623.88;0;0;8623.88;707049.84;47236.36;0;0;0;0;0;0;0;30285.04;784571.24
41.076.380/0001-25;2023-09-01;1;1190277.43;0;1190277.43;0;0;48475389.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;48475389.8;0;;0;0;0;6323.21;0;0;6323.21;783781.59;46944.35;0;0;0;0;0;0;0;33264.2;863990.14
41.076.380/0001-25;2023-10-01;1;1568885.13;0;1568885.13;0;0;47443978.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71507.16;0;0;0;0;0;0;;47372471;0;;0;0;0;4441.51;0;0;4441.51;0;46430.41;0;0;0;0;0;0;0;62033.9;108464.31
41.076.380/0001-25;2023-11-01;1;3149447.04;0;3149447.04;0;0;63571010.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5746921.44;0;0;0;0;0;0;;57824088.68;0;;0;0;0;2145.16;0;0;2145.16;0;46514.44;0;0;0;0;0;0;0;15064.53;61578.97
41.076.380/0001-25;2023-12-01;2;16111769.24;0;16111769.24;0;0;94146914.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5907538.3;0;0;0;0;0;0;;88239376.64;0;;0;0;0;408.9;0;0;408.9;959072.78;61307.93;0;0;0;0;0;0;0;18289.72;1038670.43
41.076.564/0001-95;2023-01-01;1;13780669.8;0;0;0;13780669.8;176299976.18;0;0;0;0;0;0;0;2673044.2;0;0;0;0;0;0;33155588.83;0;0;0;0;0;0;;140471343.15;0;;0;0;0;80054.68;0;0;80054.68;1949215.09;160378.55;0;0;0;0;0;0;0;509426.11;2619019.75
41.076.564/0001-95;2023-02-01;1;5890183.6;0;0;0;5890183.6;182857834.96;0;0;0;0;0;0;0;2535013.6;0;0;0;0;0;0;31924875.56;0;0;0;0;0;0;;148397945.8;0;;0;0;0;142814.98;0;0;142814.98;1952220.51;160973.28;0;0;0;0;0;0;0;165537.71;2278731.5
41.076.564/0001-95;2023-03-01;1;8692053.43;0;0;0;8692053.43;176170686.6;0;0;0;0;0;0;0;2612192;0;0;0;0;0;0;28904999.38;0;0;0;0;0;0;;144653495.22;0;;0;0;0;39615.04;0;0;39615.04;1987107.68;160175.38;0;0;0;0;0;0;0;558773.91;2706056.97
41.076.564/0001-95;2023-04-01;1;12090882.84;0;0;0;12090882.84;171663261.38;0;0;0;0;0;0;0;2766548.8;0;0;0;0;0;0;27453221.8;0;0;0;0;0;0;;141443490.78;0;;0;0;0;34077.44;0;0;34077.44;1794121.15;156385.16;0;0;0;0;0;0;0;98362.1;2048868.41
41.076.564/0001-95;2023-05-01;1;6022244.03;0;0;0;6022244.03;179811460;0;0;0;0;0;0;0;3181525.39;2020111.09;0;0;0;0;0;28726032.71;0;0;0;0;0;0;;145883790.81;0;;0;0;0;1316197.75;0;0;1316197.75;2110525.66;155992.94;0;0;0;0;0;0;0;110191.79;2376710.39
41.076.564/0001-95;2023-06-01;1;5847094.2;0;0;0;5847094.2;181803565.1;0;0;0;0;0;0;0;2462172.98;2040408.97;0;0;0;0;0;28128704.85;0;0;0;0;0;0;;149172278.3;0;;0;0;0;149653.64;0;0;149653.64;2312790.67;158596.99;0;0;0;0;0;0;0;1113072.21;3584459.87
41.076.564/0001-95;2023-07-01;1;4360699.32;0;0;0;4360699.32;179633477.62;0;0;0;0;0;0;0;2339007.18;2110847.04;0;0;0;0;0;23010695.61;0;0;0;0;0;0;;152172927.79;0;;0;0;0;611835.53;0;0;611835.53;1865307.81;158118.61;0;0;0;0;0;0;0;71511.55;2094937.97
